0.786859	0.040252	0.172888	
0.777318	0.049479	0.173203	
0.759543	0.066617	0.173840	
0.735211	0.090049	0.174740	
0.705871	0.118281	0.175848	
0.672895	0.149982	0.177123	
0.637444	0.184031	0.178525	
0.600474	0.219515	0.180011	
0.562783	0.255676	0.181540	
0.525053	0.291871	0.183076	
0.487851	0.327567	0.184581	
0.451630	0.362339	0.186031	
0.416745	0.395843	0.187413	
0.383453	0.427823	0.188724	
0.351926	0.458103	0.189971	
0.322263	0.486574	0.191163	
0.294509	0.513171	0.192319	
0.268664	0.537885	0.193450	
0.244749	0.560690	0.194561	
0.222784	0.581561	0.195655	
0.202685	0.600580	0.196735	
0.184317	0.617887	0.197797	
0.167556	0.633612	0.198833	
0.152289	0.647871	0.199839	
0.138414	0.660770	0.200816	
0.125833	0.672403	0.201765	
0.114458	0.682862	0.202680	
0.104209	0.692231	0.203560	
0.095011	0.700586	0.204403	
0.086791	0.707996	0.205213	
0.079478	0.714530	0.205992	
0.073008	0.720256	0.206736	
0.067319	0.725233	0.207448	
0.062355	0.729518	0.208128	
0.058062	0.733162	0.208775	
0.054393	0.736213	0.209395	
0.051305	0.738700	0.209996	
0.048762	0.740646	0.210592	
0.046721	0.742089	0.211190	
0.045136	0.743073	0.211791	
0.043966	0.743641	0.212393	
0.043171	0.743831	0.212999	
0.042711	0.743684	0.213605	
0.042552	0.743245	0.214203	
0.042656	0.742556	0.214788	
0.042989	0.741652	0.215358	
0.043522	0.740554	0.215924	
0.044231	0.739267	0.216502	
0.045096	0.737806	0.217099	
0.046094	0.736190	0.217716	
0.047202	0.734433	0.218366	
0.048394	0.732536	0.219070	
0.049644	0.730502	0.219854	
0.050917	0.728325	0.220758	
0.052178	0.725993	0.221829	
0.053407	0.723521	0.223072	
0.054597	0.720942	0.224461	
0.055744	0.718288	0.225968	
0.056842	0.715588	0.227570	
0.057886	0.712866	0.229247	
0.058873	0.710146	0.230982	
0.059796	0.707457	0.232747	
0.060647	0.704834	0.234518	
0.061419	0.702306	0.236275	
0.062110	0.699891	0.237999	
0.062722	0.697607	0.239670	
0.063252	0.695484	0.241265	
0.063695	0.693556	0.242748	
0.064046	0.691859	0.244094	
0.064300	0.690415	0.245285	
0.064454	0.689239	0.246307	
0.064500	0.688345	0.247155	
0.064423	0.687751	0.247826	
0.064229	0.687442	0.248329	
0.063932	0.687381	0.248687	
0.063547	0.687535	0.248918	
0.063084	0.687866	0.249050	
0.062552	0.688333	0.249115	
0.061965	0.688895	0.249140	
0.061342	0.689522	0.249136	
0.060700	0.690186	0.249114	
0.060055	0.690862	0.249083	
0.059422	0.691517	0.249061	
0.058810	0.692126	0.249064	
0.058227	0.692665	0.249108	
0.057675	0.693116	0.249209	
0.057159	0.693460	0.249381	
0.056685	0.693682	0.249633	
0.056260	0.693772	0.249967	
0.055891	0.693750	0.250359	
0.055576	0.693657	0.250767	
0.055315	0.693519	0.251166	
0.055104	0.693343	0.251553	
0.054937	0.693135	0.251928	
0.054811	0.692897	0.252292	
0.054726	0.692630	0.252644	
0.054687	0.692329	0.252984	
0.054697	0.691982	0.253321	
0.054758	0.691579	0.253664	
0.054874	0.691106	0.254020	
0.055049	0.690553	0.254399	
0.055277	0.689918	0.254805	
0.055557	0.689211	0.255232	
0.055884	0.688445	0.255671	
0.056252	0.687637	0.256111	
0.056652	0.686812	0.256536	
0.057076	0.685996	0.256928	
0.057518	0.685211	0.257271	
0.057969	0.684465	0.257567	
0.058425	0.683754	0.257821	
0.058886	0.683083	0.258032	
0.059343	0.682458	0.258199	
0.059792	0.681883	0.258325	
0.060231	0.681357	0.258412	
0.060665	0.680880	0.258455	
0.061090	0.680452	0.258458	
0.061504	0.680070	0.258426	
0.061904	0.679737	0.258359	
0.062292	0.679452	0.258256	
0.062672	0.679205	0.258123	
0.063050	0.678985	0.257965	
0.063433	0.678779	0.257788	
0.063823	0.678576	0.257601	
0.064227	0.678368	0.257405	
0.064644	0.678184	0.257172	
0.065062	0.678079	0.256859	
0.065469	0.678075	0.256456	
0.065860	0.678163	0.255977	
0.066232	0.678332	0.255436	
0.066581	0.678577	0.254842	
0.066899	0.678899	0.254202	
0.067182	0.679294	0.253524	
0.067425	0.679761	0.252815	
0.067625	0.680300	0.252075	
0.067783	0.680915	0.251302	
0.067899	0.681600	0.250501	
0.067973	0.682343	0.249684	
0.068005	0.683137	0.248858	
0.067997	0.683976	0.248027	
0.067954	0.684851	0.247195	
0.067881	0.685745	0.246374	
0.067782	0.686629	0.245589	
0.067652	0.687431	0.244917	
0.067475	0.688062	0.244462	
0.067251	0.688493	0.244256	
0.066987	0.688741	0.244273	
0.066689	0.688825	0.244486	
0.066365	0.688766	0.244869	
0.066021	0.688583	0.245397	
0.065663	0.688287	0.246049	
0.065300	0.687892	0.246808	
0.064931	0.687412	0.247657	
0.064552	0.686869	0.248579	
0.064162	0.686291	0.249547	
0.063771	0.685701	0.250528	
0.063397	0.685103	0.251500	
0.063054	0.684485	0.252461	
0.062753	0.683835	0.253412	
0.062496	0.683152	0.254353	
0.062285	0.682433	0.255282	
0.062124	0.681677	0.256199	
0.062007	0.680894	0.257099	
0.061935	0.680093	0.257972	
0.061906	0.679278	0.258817	
0.061917	0.678449	0.259633	
0.061969	0.677614	0.260417	
0.062065	0.676776	0.261159	
0.062209	0.675936	0.261856	
0.062403	0.675101	0.262496	
0.062652	0.674292	0.263056	
0.062959	0.673536	0.263506	
0.063319	0.672878	0.263803	
0.063728	0.672380	0.263892	
0.064187	0.672088	0.263725	
0.064699	0.672023	0.263278	
0.065264	0.672185	0.262551	
0.065877	0.672575	0.261548	
0.066527	0.673257	0.260215	
0.067196	0.674338	0.258466	
0.067866	0.675822	0.256312	
0.068526	0.677636	0.253837	
0.069171	0.679724	0.251106	
0.069791	0.682035	0.248173	
0.070383	0.684517	0.245100	
0.070940	0.687122	0.241938	
0.071461	0.689809	0.238730	
0.071942	0.692549	0.235509	
0.072381	0.695330	0.232289	
0.072772	0.698146	0.229083	
0.073112	0.700981	0.225906	
0.073397	0.703832	0.222772	
0.073615	0.706706	0.219678	
0.073758	0.709623	0.216619	
0.073819	0.712599	0.213582	
0.073803	0.715630	0.210568	
0.073716	0.718683	0.207601	
0.073570	0.721714	0.204717	
0.073372	0.724694	0.201934	
0.073131	0.727598	0.199271	
0.072856	0.730396	0.196748	
0.072553	0.733073	0.194374	
0.072230	0.735616	0.192153	
0.071891	0.738013	0.190096	
0.071536	0.740254	0.188210	
0.071172	0.742326	0.186502	
0.070805	0.744229	0.184966	
0.070440	0.745971	0.183589	
0.070082	0.747558	0.182361	
0.069736	0.748988	0.181276	
0.069409	0.750261	0.180330	
0.069105	0.751382	0.179513	
0.068822	0.752355	0.178823	
0.068540	0.753212	0.178248	
0.068219	0.754023	0.177758	
0.067840	0.754827	0.177333	
0.067408	0.755625	0.176967	
0.066929	0.756409	0.176662	
0.066411	0.757177	0.176412	
0.065859	0.757931	0.176210	
0.065279	0.758669	0.176051	
0.064676	0.759389	0.175935	
0.064054	0.760079	0.175866	
0.063413	0.760732	0.175856	
0.062747	0.761348	0.175905	
0.062054	0.761943	0.176003	
0.061331	0.762539	0.176130	
0.060588	0.763151	0.176261	
0.059845	0.763777	0.176378	
0.059122	0.764405	0.176473	
0.058438	0.765022	0.176540	
0.057809	0.765626	0.176565	
0.057255	0.766209	0.176537	
0.056779	0.766764	0.176457	
0.056378	0.767291	0.176331	
0.056050	0.767787	0.176162	
0.055794	0.768245	0.175961	
0.055614	0.768644	0.175742	
0.055517	0.768962	0.175521	
0.055507	0.769186	0.175307	
0.055585	0.769311	0.175104	
0.055753	0.769333	0.174915	
0.056003	0.769252	0.174744	
0.056327	0.769080	0.174593	
0.056715	0.768824	0.174461	
0.057159	0.768497	0.174344	
0.057641	0.768127	0.174232	
0.058139	0.767756	0.174104	
0.058636	0.767431	0.173932	
0.059104	0.767224	0.173672	
0.059508	0.767221	0.173271	
0.059836	0.767442	0.172722	
0.060096	0.767856	0.172049	
0.060292	0.768435	0.171273	
0.060427	0.769158	0.170415	
0.060506	0.770002	0.169492	
0.060533	0.770953	0.168514	
0.060511	0.771991	0.167498	
0.060440	0.773098	0.166462	
0.060326	0.774253	0.165421	
0.060173	0.775440	0.164387	
0.059987	0.776645	0.163368	
0.059773	0.777864	0.162363	
0.059542	0.779084	0.161374	
0.059301	0.780292	0.160407	
0.059059	0.781477	0.159463	
0.058827	0.782644	0.158529	
0.058618	0.783803	0.157579	
0.058435	0.784956	0.156609	
0.058275	0.786092	0.155633	
