0.854312	0.058747	0.086942	
0.851359	0.059920	0.088722	
0.845557	0.062460	0.091982	
0.837208	0.066227	0.096565	
0.826549	0.071108	0.102343	
0.813772	0.077014	0.109214	
0.799037	0.083873	0.117090	
0.782470	0.091628	0.125902	
0.764173	0.100229	0.135597	
0.744216	0.109633	0.146151	
0.722652	0.119792	0.157556	
0.699541	0.130659	0.169800	
0.674958	0.142190	0.182852	
0.648981	0.154358	0.196661	
0.621687	0.167155	0.211158	
0.593178	0.180573	0.226249	
0.563584	0.194600	0.241816	
0.533070	0.209199	0.257732	
0.501758	0.224287	0.273955	
0.469770	0.239719	0.290511	
0.437378	0.255313	0.307309	
0.404953	0.270889	0.324158	
0.372849	0.286279	0.340872	
0.341401	0.301322	0.357277	
0.310913	0.315863	0.373223	
0.281655	0.329767	0.388578	
0.253855	0.342924	0.403221	
0.227697	0.355251	0.417052	
0.203322	0.366683	0.429996	
0.180827	0.377175	0.441998	
0.160271	0.386702	0.453027	
0.141680	0.395252	0.463068	
0.125042	0.402835	0.472124	
0.110316	0.409473	0.480211	
0.097439	0.415198	0.487363	
0.086326	0.420050	0.493623	
0.076909	0.424108	0.498984	
0.069128	0.427467	0.503405	
0.062880	0.430203	0.506917	
0.058031	0.432375	0.509594	
0.054446	0.434043	0.511510	
0.051995	0.435253	0.512752	
0.050556	0.436046	0.513398	
0.050011	0.436469	0.513519	
0.050252	0.436567	0.513180	
0.051176	0.436375	0.512449	
0.052681	0.435928	0.511390	
0.054678	0.435267	0.510056	
0.057080	0.434422	0.508498	
0.059810	0.433418	0.506772	
0.062803	0.432276	0.504922	
0.065995	0.431018	0.502987	
0.069330	0.429666	0.501004	
0.072757	0.428215	0.499028	
0.076234	0.426635	0.497131	
0.079730	0.424923	0.495346	
0.083220	0.423099	0.493681	
0.086681	0.421179	0.492140	
0.090089	0.419188	0.490723	
0.093429	0.417139	0.489432	
0.096686	0.415040	0.488274	
0.099844	0.412904	0.487252	
0.102903	0.410732	0.486365	
0.105873	0.408505	0.485622	
0.108775	0.406196	0.485029	
0.111631	0.403788	0.484581	
0.114458	0.401267	0.484275	
0.117259	0.398631	0.484110	
0.120036	0.395884	0.484081	
0.122786	0.393034	0.484180	
0.125498	0.390104	0.484398	
0.128166	0.387108	0.484727	
0.130794	0.384044	0.485162	
0.133381	0.380923	0.485696	
0.135910	0.377777	0.486313	
0.138365	0.374631	0.487004	
0.140740	0.371516	0.487744	
0.143030	0.368464	0.488506	
0.145231	0.365508	0.489262	
0.147338	0.362679	0.489983	
0.149346	0.360003	0.490651	
0.151247	0.357503	0.491251	
0.153032	0.355200	0.491768	
0.154695	0.353108	0.492197	
0.156234	0.351231	0.492535	
0.157651	0.349573	0.492776	
0.158941	0.348133	0.492926	
0.160096	0.346904	0.493000	
0.161111	0.345872	0.493017	
0.161966	0.345037	0.492997	
0.162642	0.344405	0.492953	
0.163141	0.343971	0.492888	
0.163479	0.343719	0.492802	
0.163668	0.343632	0.492699	
0.163722	0.343703	0.492575	
0.163662	0.343916	0.492421	
0.163511	0.344253	0.492236	
0.163284	0.344701	0.492015	
0.162995	0.345249	0.491756	
0.162658	0.345888	0.491454	
0.162293	0.346610	0.491097	
0.161924	0.347394	0.490682	
0.161574	0.348217	0.490209	
0.161262	0.349066	0.489672	
0.161002	0.349936	0.489062	
0.160805	0.350826	0.488369	
0.160691	0.351723	0.487586	
0.160677	0.352606	0.486716	
0.160764	0.353465	0.485771	
0.160938	0.354294	0.484769	
0.161186	0.355085	0.483729	
0.161505	0.355825	0.482670	
0.161891	0.356490	0.481619	
0.162344	0.357054	0.480602	
0.162864	0.357495	0.479642	
0.163451	0.357799	0.478750	
0.164111	0.357958	0.477932	
0.164844	0.357952	0.477204	
0.165634	0.357764	0.476602	
0.166457	0.357386	0.476157	
0.167288	0.356822	0.475891	
0.168102	0.356084	0.475814	
0.168881	0.355197	0.475922	
0.169606	0.354210	0.476184	
0.170211	0.353307	0.476482	
0.170598	0.352752	0.476650	
0.170742	0.352636	0.476622	
0.170672	0.352924	0.476404	
0.170420	0.353573	0.476007	
