0.779646	0.041401	0.178954	
0.779872	0.041226	0.178902	
0.780080	0.041050	0.178870	
0.780284	0.040875	0.178842	
0.780504	0.040699	0.178796	
0.780760	0.040524	0.178716	
0.781062	0.040349	0.178588	
0.781413	0.040178	0.178409	
0.781802	0.040011	0.178187	
0.782210	0.039851	0.177939	
0.782618	0.039699	0.177682	
0.783021	0.039560	0.177419	
0.783430	0.039433	0.177138	
0.783917	0.039311	0.176772	
0.784598	0.039179	0.176223	
0.785503	0.039032	0.175465	
0.786593	0.038871	0.174535	
0.787832	0.038701	0.173467	
0.789183	0.038523	0.172294	
0.790615	0.038342	0.171043	
0.792101	0.038160	0.169739	
0.793625	0.037975	0.168400	
0.795173	0.037783	0.167044	
0.796737	0.037582	0.165681	
0.798314	0.037374	0.164312	
0.799892	0.037160	0.162947	
0.801451	0.036943	0.161605	
0.802967	0.036725	0.160308	
0.804421	0.036508	0.159070	
0.805799	0.036297	0.157905	
0.807084	0.036094	0.156822	
0.808266	0.035904	0.155830	
0.809345	0.035724	0.154931	
0.810326	0.035557	0.154118	
0.811210	0.035400	0.153390	
0.811997	0.035254	0.152750	
0.812683	0.035119	0.152198	
0.813268	0.034995	0.151737	
0.813762	0.034876	0.151362	
0.814183	0.034755	0.151061	
0.814544	0.034628	0.150828	
0.814844	0.034491	0.150665	
0.815090	0.034345	0.150566	
0.815289	0.034189	0.150522	
0.815447	0.034025	0.150529	
0.815571	0.033855	0.150574	
0.815668	0.033684	0.150649	
0.815741	0.033513	0.150746	
0.815797	0.033347	0.150856	
0.815844	0.033187	0.150969	
0.815884	0.033037	0.151079	
0.815917	0.032897	0.151187	
0.815939	0.032767	0.151294	
0.815951	0.032648	0.151401	
0.815952	0.032540	0.151508	
0.815939	0.032446	0.151615	
0.815912	0.032368	0.151721	
0.815871	0.032311	0.151818	
0.815823	0.032283	0.151894	
0.815778	0.032285	0.151937	
0.815741	0.032319	0.151940	
0.815710	0.032389	0.151901	
0.815684	0.032498	0.151818	
0.815664	0.032649	0.151688	
0.815641	0.032840	0.151519	
0.815592	0.033072	0.151336	
0.815491	0.033343	0.151167	
0.815323	0.033649	0.151027	
0.815091	0.033986	0.150922	
0.814798	0.034348	0.150854	
0.814445	0.034729	0.150827	
0.814039	0.035121	0.150841	
0.813586	0.035517	0.150898	
0.813080	0.035911	0.151009	
0.812511	0.036298	0.151191	
0.811867	0.036676	0.151457	
0.811140	0.037040	0.151820	
0.810324	0.037384	0.152292	
0.809418	0.037707	0.152875	
0.808431	0.038007	0.153562	
0.807370	0.038280	0.154350	
0.806240	0.038524	0.155236	
0.805046	0.038739	0.156215	
0.803732	0.038933	0.157336	
0.802183	0.039123	0.158694	
0.800359	0.039316	0.160325	
0.798297	0.039517	0.162186	
0.796034	0.039725	0.164241	
0.793596	0.039940	0.166464	
0.791012	0.040166	0.168823	
0.788305	0.040405	0.171290	
0.785478	0.040667	0.173856	
0.782528	0.040958	0.176514	
0.779460	0.041285	0.179255	
0.776286	0.041646	0.182068	
0.773035	0.042041	0.184924	
0.769749	0.042468	0.187783	
0.766479	0.042923	0.190598	
0.763287	0.043397	0.193316	
0.760237	0.043880	0.195883	
0.042391	0.794418	0.163191	
0.042363	0.793497	0.164140	
0.042356	0.792562	0.165081	
0.042379	0.791628	0.165993	
0.042434	0.790705	0.166860	
